category,article,citation_link
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA299
History,History,https://books.google.com/books?id=LMMtCgAAQBAJ&pg=PA17
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PR5
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA114
History,History,https://books.google.com/books?id=3kmHEAAAQBAJ&pg=PA57
History,History,https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PR11
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA21
History,History,https://books.google.com/books?id=oTn7DwAAQBAJ&pg=PA96
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA120
History,History,https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PA11
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA121
History,History,https://books.google.com/books?id=rHXrMbXUsQ8C&pg=PA38
History,History,https://books.google.com/books?id=mW_rXrXGXa8C&pg=PA53
History,History,https://books.google.com/books?id=khYVsKMvQZIC&pg=PA6
History,History,https://books.google.com/books?id=vWBODwAAQBAJ&pg=PA4
History,History,https://books.google.com/books?id=bCDgEAAAQBAJ&pg=PA417
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA22
History,History,https://books.google.com/books?id=anecAQAAQBAJ&pg=PA831
History,History,https://books.google.com/books?id=8F_O12CS9L8C&pg=PA163
History,History,https://books.google.com/books?id=bNnpEAAAQBAJ&pg=PA10
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA9
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA19
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA35
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA36
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA59
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA37
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA40
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA70
History,History,https://books.google.com/books?id=OMZ9CAAAQBAJ&pg=PA432
History,History,https://books.google.com/books?id=9RRoEAAAQBAJ&pg=PT24
History,History,https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA49
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA78
History,History,https://books.google.com/books?id=T-bmSSHFA9oC&pg=PA50
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA77
History,History,https://books.google.com/books?id=aHpzDwAAQBAJ&pg=PT17
History,History,https://books.google.com/books?id=FeVdNxyFiKsC&pg=PA371
History,History,https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA45
History,History,https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA97
History,History,https://books.google.com/books?id=bhLbDwAAQBAJ&pg=PA375
History,History,https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA98
History,History,https://books.google.com/books?id=EJeNAgAAQBAJ&pg=PA161
History,History,https://books.google.com/books?id=h4NSEAAAQBAJ&pg=PR15
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA27
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA1
History,History,https://books.google.com/books?id=s5X3EAAAQBAJ&pg=RA1-PA4
History,History,https://books.google.com/books?id=s5X3EAAAQBAJ&pg=RA1-PA1
History,History,https://books.google.com/books?id=Q_xlDwAAQBAJ&pg=PA12
History,History,https://books.google.com/books?id=PWnWRFEGoeUC&pg=PA22
History,History,https://books.google.com/books?id=Vl4ZfpnP7NwC&pg=PA14
History,History,https://books.google.com/books?id=e8yf5JcefpAC&pg=PA23
History,History,https://books.google.be/books?id=7CkJAAAAQAAJ&pg=PR5
History,History,https://books.google.com/books?id=Ytx1DwAAQBAJ&pg=PA127
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA12
History,History,https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA93
History,History,https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA103
History,History,https://books.google.com/books?id=rxtHEAAAQBAJ&pg=PA417
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA15
History,History,https://books.google.com/books?id=qG2tPzkN6HUC&pg=PA6
History,History,https://books.google.com/books?id=9_vVTWXK5kQC&pg=PR13
History,History,https://books.google.com/books?id=9_vVTWXK5kQC&pg=PA256
History,History,https://books.google.com/books?id=9_vVTWXK5kQC&pg=PR17
History,History,https://books.google.com/books?id=SQ67CgAAQBAJ&pg=PA13
History,History,https://books.google.com/books?id=5FmHDAAAQBAJ&pg=PA266
History,History,https://books.google.com/books?id=8rqpDwAAQBAJ&pg=PA94
History,History,https://books.google.com/books?id=8rqpDwAAQBAJ&pg=PA95
History,History,https://books.google.com/books?id=gQuWDwAAQBAJ&pg=PA20
History,History,https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA57
History,History,https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA32
History,History,https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PA59
History,History,https://books.google.com/books?id=T6j4EAAAQBAJ&pg=PR12
History,History,https://books.google.com/books?id=Mb6DDAAAQBAJ&pg=PA24
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA16
History,History,https://books.google.com/books?id=MDBEDwAAQBAJ&pg=PT9
History,History,https://books.google.com/books?id=hKukDwAAQBAJ&pg=PT8
History,History,https://books.google.com/books?id=gC2J3V7_TPUC&pg=PA487
History,History,https://books.google.com/books?id=hkDX-dxMHpoC&pg=PA6
History,History,https://books.google.com/books?id=-WZNDwAAQBAJ&pg=PA1
History,History,https://books.google.com/books?id=Bv9yAwAAQBAJ&pg=PA283
History,History,https://books.google.com/books?id=xcwc7iAa1vkC&pg=PA4
History,History,https://books.google.com/books?id=bluaCwAAQBAJ&pg=PT29
History,History,https://books.google.com/books?id=SjOvU2iJ6JwC&pg=PA157
History,History,https://books.google.com/books?id=BnEnAgAAQBAJ&pg=PA80
History,History,https://books.google.com/books?id=VcgLgAedZ-IC&pg=PA7
History,History,https://books.google.com/books?id=KaOcAQAAQBAJ&pg=PA260
History,History,https://books.google.com/books?id=We7QDwAAQBAJ&pg=PA176
History,History,https://books.google.com/books?id=r0nCEAAAQBAJ&pg=PA75
History,History,https://books.google.com/books?id=tV41DwAAQBAJ&pg=PA224
History,History,https://books.google.com/books?id=dB24DwAAQBAJ&pg=PT54
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA20
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA23
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA26
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA28
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA40
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA35
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA39
History,History,https://books.google.com/books?id=GW5Gx0HSXKUC&pg=PA18
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA49
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA56
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA57
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA64
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA68
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA67
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA84
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA78
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA26
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA129
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA46
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA99
History,History,https://books.google.com/books?id=jMMBAwAAQBAJ&pg=PA27
History,History,https://books.google.com/books?id=jMMBAwAAQBAJ&pg=PA60
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA101
History,History,https://books.google.com/books?id=GhIMEAAAQBAJ&pg=PA1
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA5
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA176
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA174
History,History,https://books.google.com/books?id=cs89EAAAQBAJ&pg=PA2
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA184
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA187
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA216
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA229
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA239
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA232
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA262
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA251
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA6
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA60
History,History,https://books.google.com/books?id=1lN-DwAAQBAJ&pg=PA3
History,History,https://books.google.com/books?id=5Jot-bWsBS0C&pg=PA1
History,History,https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA85
History,History,https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA74
History,History,https://books.google.com/books?id=kEkrDwAAQBAJ&pg=PA21
History,History,https://books.google.com/books?id=TFf7CwAAQBAJ&pg=PT190
History,History,https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA155
History,History,https://books.google.com/books?id=PijhEAAAQBAJ&pg=PA50
History,History,https://books.google.com/books?id=4NEVEQAAQBAJ&pg=PA58
History,History,https://books.google.com/books?id=PIZuDwAAQBAJ&pg=PA56
History,History,https://books.google.com/books?id=4RdTAAAAQBAJ&pg=PR19
History,History,https://books.google.com/books?id=ayt-CwAAQBAJ&pg=PA173
History,History,https://books.google.com/books?id=nCyJ26nIuRgC&pg=PR11
History,History,https://books.google.com/books?id=33guAgAAQBAJ&pg=PA4
History,History,https://books.google.com/books?id=edxBEAAAQBAJ&pg=PA66
History,History,https://books.google.com/books?id=edxBEAAAQBAJ&pg=PA49
History,History,https://books.google.com/books?id=S6DJBAAAQBAJ&pg=PA7
History,History,https://books.google.com/books?id=2Zk6DwAAQBAJ&pg=PA4
History,History,https://books.google.com/books?id=bluaCwAAQBAJ&pg=PT37
History,History,https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA1
History,History,https://books.google.com/books?id=_VXGEAAAQBAJ&pg=PA15
History,History,https://books.google.com/books?id=xU77CwAAQBAJ&pg=PA111
History,History,https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA2
History,History,https://books.google.com/books?id=jW1BDAAAQBAJ&pg=PA4
History,History,https://books.google.com/books?id=AuSvIa2xNHQC&pg=PA237
History,History,https://books.google.com/books?id=iuv_DwAAQBAJ&pg=PA3
History,History,https://books.google.com/books?id=CTEeEQAAQBAJ&pg=PT226
History,History,https://books.google.com/books?id=vdZshKnGRCMC&pg=PA1
History,History,https://www.wikidata.org/wiki/Q309#identifiers
History,History,https://archive.org/details/encyclopediaofworldhistory_201912
History,History,https://books.google.com/books?id=ZkYHEAAAQBAJ
History,History,https://books.google.com/books?id=5FmHDAAAQBAJ&pg=PA1
History,History,https://doi.org/10.1057%2F9780230597426
History,History,https://link.springer.com/article/10.1023/B:SCED.0000025563.35883.e9
History,History,https://ui.adsabs.harvard.edu/abs/2004Sc&Ed..13..179A
History,History,https://doi.org/10.1023%2FB:SCED.0000025563.35883.e9
History,History,https://www.jstor.org/stable/j.ctv36cj83p
History,History,https://www.jstor.org/stable/26532936
History,History,https://doi.org/10.1093%2Foso%2F9780198847830.001.0001
History,History,https://books.google.com/books?id=-lSsDAAAQBAJ&pg=PA1
History,History,https://doi.org/10.1093%2Factrade%2F9780192853523.001.0001
History,History,https://www.taylorfrancis.com/books/mono/10.4324/9781003351306/history-africa-molefi-kete-asante
History,History,https://doi.org/10.4324%2F9781003351306
History,History,https://link.springer.com/book/10.1007/978-3-642-16669-3
History,History,https://doi.org/10.1007%2F978-3-642-16669-3
History,History,https://books.google.com/books?id=e8yf5JcefpAC&pg=PA1
History,History,https://doi.org/10.4324%2F9780203991459
History,History,https://books.google.com/books?id=1uvGAAAAQBAJ&pg=PA1
History,History,https://doi.org/10.1057%2F9780230617209
History,History,https://doi.org/10.2307%2Fj.ctv24tr8rg
History,History,https://www.jstor.org/stable/j.ctv24tr8rg
History,History,https://doi.org/10.1093%2Foso%2F9780199493098.003.0007
History,History,https://doi.org/10.1515%2F9783110268669
History,History,https://books.google.com/books?id=iKgjEAAAQBAJ
History,History,https://www.encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/historiography-overview
History,History,https://books.google.com/books?id=bCDgEAAAQBAJ&pg=PA418
History,History,https://www.oxfordreference.com/display/10.1093/oi/authority.20110810105729649
History,History,https://www.britannica.com/technology/history-of-technology
History,History,https://books.google.com/books?id=KWqOCwAAQBAJ
History,History,https://web.archive.org/web/20240429050129/https://books.google.com/books?id=KWqOCwAAQBAJ
History,History,https://archive.org/details/EdwardHallettCarrWhatIsHistoryPenguinBooks1990
History,History,https://www.encyclopedia.com/humanities/encyclopedias-almanacs-transcripts-and-maps/philosophy-history
History,History,https://books.google.com/books?id=BYLrRXaZrAkC&pg=PA102
History,History,https://www.cambridge.org/core/books/cambridge-world-history/F3021D314888B26D40EF701D7F060799
History,History,https://doi.org/10.1017%2FCBO9781139194662
History,History,https://onlinelibrary.wiley.com/doi/10.1002/9781119100812.ch7
History,History,https://doi.org/10.1002%2F9781119100812.ch7
History,History,https://link.springer.com/chapter/10.1007/978-1-349-19161-1_4
History,History,https://doi.org/10.1007%2F978-1-349-19161-1_4
History,History,https://archive.org/details/essaysinphilosop0000unse_l9z1/page/n9/mode/2up
History,History,https://search.worldcat.org/oclc/17517213
History,History,https://link.springer.com/chapter/10.1007/978-1-349-19161-1_10
History,History,https://doi.org/10.1007%2F978-1-349-19161-1_10
History,History,https://link.springer.com/chapter/10.1007/978-1-349-19161-1_6
History,History,https://doi.org/10.1007%2F978-1-349-19161-1_6
History,History,https://books.google.com/books?id=9_vVTWXK5kQC&pg=PA1
History,History,https://www.oxfordreference.com/display/10.1093/acref/9780198868750.001.0001/acref-9780198868750
History,History,https://academic.oup.com/edited-volume/34513/chapter-abstract/292859287
History,History,https://doi.org/10.1093%2Foxfordhb%2F9780199235810.013.0031
History,History,https://books.google.com/books?id=xq_lCAAAQBAJ&pg=PT594
History,History,https://books.google.com/books?id=PWnWRFEGoeUC&pg=PA1
History,History,https://archives.history.ac.uk/history-in-focus/Whatishistory/evans10.html
History,History,https://doi.org/10.1057%2F9780230204522_1
History,History,https://doi.org/10.1177%2F23210230231166179
History,History,https://link.springer.com/chapter/10.1007/978-1-349-19161-1_1
History,History,https://doi.org/10.1007%2F978-1-349-19161-1_1
History,History,https://academic.oup.com/edited-volume/28036/chapter/211920648
History,History,https://doi.org/10.1093%2Foxfordhb%2F9780199341764.002.0008
History,History,https://onlinelibrary.wiley.com/doi/10.1002/9781119100812.ch10
History,History,https://doi.org/10.1002%2F9781119100812.ch10
History,History,https://doi.org/10.2307%2F3377910
History,History,https://www.jstor.org/stable/3377910
History,History,https://onlinelibrary.wiley.com/doi/10.1002/9781119100812.ch16
History,History,https://doi.org/10.1002%2F9781119100812.ch16
History,History,https://www.ahdictionary.com/word/search.html?q=history&submit.x=58&submit.y=14
History,History,https://link.springer.com/chapter/10.1007/978-1-349-19161-1_2
History,History,https://doi.org/10.1007%2F978-1-349-19161-1_2
History,History,https://books.google.com/books?id=wSqgwOZPjJ4C&pg=PA1
History,History,https://books.google.com/books?id=33guAgAAQBAJ&pg=PA1
History,History,https://doi.org/10.4324%2F9780203029831
History,History,https://books.google.com/books?id=nCyJ26nIuRgC&pg=PA44
History,History,https://iep.utm.edu/history/
History,History,https://doi.org/10.1002%2F9780470756393.ch
History,History,https://books.google.com/books?id=vt_IDwAAQBAJ&pg=PA1
